1,0.17391304347826084,0.28571428571428575,0.7894736842105262,0.45454545454545453
1,0.17391304347826084,0.23809523809523808,0.7894736842105262,0.5
1,0.34782608695652173,0.5238095238095237,0.21052631578947367,0.5454545454545455
1,0.3043478260869565,0.42857142857142855,0.42105263157894735,0.5
1,0.13043478260869562,0.5714285714285714,0.15789473684210528,0.7727272727272727
1,0.34782608695652173,0.5714285714285714,0.21052631578947367,0.5
1,0.6086956521739131,0.09523809523809522,0.6842105263157895,0.27272727272727276
1,0.34782608695652173,0.23809523809523808,0.7368421052631577,0.36363636363636365
1,0.47826086956521735,0.4761904761904762,0.2631578947368421,0.4090909090909091
1,0.34782608695652173,0.42857142857142855,0.15789473684210528,0.6818181818181818
1,0.3043478260869565,0.33333333333333337,0.7368421052631577,0.3181818181818181
1,0.391304347826087,0.19047619047619047,0.6842105263157895,0.4090909090909091
1,0.2608695652173913,0.6666666666666666,0.2631578947368421,0.45454545454545453
1,0.391304347826087,0.38095238095238093,0.47368421052631576,0.4090909090909091
1,0.47826086956521735,0.14285714285714288,0.8421052631578946,0.2272727272727273
1,0.6956521739130435,0.23809523809523808,0.47368421052631576,0.2272727272727273
1,0.4347826086956521,0.5238095238095237,0.368421052631579,0.3181818181818181
1,0.6521739130434782,0.38095238095238093,0.368421052631579,0.2272727272727273
1,0.0434782608695652,0.5238095238095237,0.2631578947368421,0.8181818181818181
1,0.8695652173913043,0.19047619047619047,0.42105263157894735,0.13636363636363635
1,0.3043478260869565,0.38095238095238093,0.8421052631578946,0.1818181818181818
1,0.13043478260869562,0.6190476190476191,0.15789473684210528,0.7272727272727273
1,0.34782608695652173,0.6666666666666666,0.05263157894736842,0.5454545454545455
1,0.0,0.9523809523809523,0.15789473684210528,0.5454545454545455
1,0.47826086956521735,0.28571428571428575,0.631578947368421,0.27272727272727276
1,0.6086956521739131,0.14285714285714288,0.7368421052631577,0.1818181818181818
1,0.17391304347826084,0.6190476190476191,0.368421052631579,0.5
1,0.2608695652173913,0.4761904761904762,0.42105263157894735,0.5
1,0.5217391304347826,0.38095238095238093,0.368421052631579,0.36363636363636365
1,0.2608695652173913,0.4761904761904762,0.31578947368421056,0.5909090909090908
1,0.391304347826087,0.38095238095238093,0.42105263157894735,0.45454545454545453
1,0.0434782608695652,0.8571428571428571,0.21052631578947367,0.5454545454545455
1,0.17391304347826084,0.5714285714285714,0.15789473684210528,0.7272727272727273
1,0.34782608695652173,0.14285714285714288,0.9473684210526315,0.27272727272727276
1,0.4347826086956521,0.14285714285714288,0.5789473684210525,0.5
1,0.34782608695652173,0.28571428571428575,0.42105263157894735,0.5909090909090908
1,0.47826086956521735,0.09523809523809522,0.894736842105263,0.2272727272727273
1,0.5217391304347826,0.14285714285714288,0.631578947368421,0.36363636363636365
1,0.47826086956521735,0.5238095238095237,0.21052631578947367,0.4090909090909091
1,0.4347826086956521,0.33333333333333337,0.368421052631579,0.5
1,0.34782608695652173,0.6666666666666666,0.10526315789473682,0.5
1,0.2608695652173913,0.42857142857142855,0.368421052631579,0.5909090909090908
1,0.08695652173913043,0.7619047619047618,0.15789473684210528,0.6363636363636364
1,0.5652173913043478,0.19047619047619047,0.631578947368421,0.27272727272727276
1,0.47826086956521735,0.42857142857142855,0.31578947368421056,0.4090909090909091
1,0.7391304347826086,0.0,0.5789473684210525,0.3181818181818181
1,0.21739130434782608,0.4761904761904762,0.15789473684210528,0.7727272727272727
1,0.13043478260869562,0.6190476190476191,0.47368421052631576,0.45454545454545453
1,0.7391304347826086,0.09523809523809522,0.6842105263157895,0.13636363636363635
1,0.21739130434782608,0.6190476190476191,0.21052631578947367,0.5909090909090908
1,0.4347826086956521,0.23809523809523808,0.631578947368421,0.36363636363636365
1,0.3043478260869565,0.42857142857142855,0.2631578947368421,0.6363636363636364
1,0.7826086956521738,0.23809523809523808,0.42105263157894735,0.1818181818181818
1,0.5217391304347826,0.5238095238095237,0.5263157894736842,0.09090909090909091
1,0.391304347826087,0.6666666666666666,0.15789473684210528,0.4090909090909091
1,0.2608695652173913,0.19047619047619047,0.8421052631578946,0.4090909090909091
1,0.47826086956521735,0.28571428571428575,0.5263157894736842,0.36363636363636365
1,0.34782608695652173,0.7619047619047618,0.15789473684210528,0.36363636363636365
1,0.5652173913043478,0.19047619047619047,0.42105263157894735,0.45454545454545453
1,0.5217391304347826,0.047619047619047616,0.5789473684210525,0.5
1,0.6086956521739131,0.4761904761904762,0.2631578947368421,0.27272727272727276
1,0.3043478260869565,0.6190476190476191,0.15789473684210528,0.5454545454545455
1,0.2608695652173913,0.8095238095238094,0.31578947368421056,0.27272727272727276
1,0.34782608695652173,0.19047619047619047,0.6842105263157895,0.45454545454545453
1,0.4347826086956521,0.6190476190476191,0.368421052631579,0.2272727272727273
1,0.47826086956521735,0.42857142857142855,0.5263157894736842,0.2272727272727273
1,0.3043478260869565,0.5238095238095237,0.631578947368421,0.2272727272727273
1,0.34782608695652173,0.047619047619047616,0.894736842105263,0.4090909090909091
1,0.0,0.8095238095238094,0.10526315789473682,0.7272727272727273
1,0.3043478260869565,0.33333333333333337,0.47368421052631576,0.5454545454545455
1,0.08695652173913043,0.5714285714285714,0.10526315789473682,0.8636363636363636
1,0.2608695652173913,0.4761904761904762,0.368421052631579,0.5454545454545455
1,0.2608695652173913,0.4761904761904762,0.368421052631579,0.5454545454545455
1,0.34782608695652173,0.5238095238095237,0.21052631578947367,0.5454545454545455
1,0.13043478260869562,0.7142857142857143,0.15789473684210528,0.6363636363636364
1,0.47826086956521735,0.14285714285714288,0.6842105263157895,0.36363636363636365
1,0.17391304347826084,0.6190476190476191,0.10526315789473682,0.7272727272727273
1,0.21739130434782608,0.14285714285714288,0.8421052631578946,0.5
1,0.5217391304347826,0.19047619047619047,0.47368421052631576,0.45454545454545453
1,0.5217391304347826,0.19047619047619047,0.7894736842105262,0.1818181818181818
1,0.47826086956521735,0.28571428571428575,0.21052631578947367,0.6363636363636364
1,0.4347826086956521,0.19047619047619047,0.631578947368421,0.4090909090909091
1,0.5652173913043478,0.5238095238095237,0.05263157894736842,0.45454545454545453
1,0.3043478260869565,0.6190476190476191,0.10526315789473682,0.5909090909090908
1,0.3043478260869565,0.4761904761904762,0.368421052631579,0.5
1,0.6521739130434782,0.09523809523809522,0.5789473684210525,0.3181818181818181
1,0.5217391304347826,0.23809523809523808,0.6842105263157895,0.2272727272727273
1,0.21739130434782608,0.4761904761904762,0.21052631578947367,0.7272727272727273
1,0.5217391304347826,0.23809523809523808,0.7368421052631577,0.1818181818181818
1,0.2608695652173913,0.38095238095238093,0.21052631578947367,0.7727272727272727
1,0.5217391304347826,0.19047619047619047,0.5263157894736842,0.4090909090909091
1,0.391304347826087,0.33333333333333337,0.42105263157894735,0.5
1,0.2608695652173913,0.5238095238095237,0.05263157894736842,0.7727272727272727
1,0.5217391304347826,0.14285714285714288,0.6842105263157895,0.3181818181818181
1,0.17391304347826084,0.33333333333333337,0.8421052631578946,0.36363636363636365
1,0.47826086956521735,0.5714285714285714,0.368421052631579,0.2272727272727273
1,0.3043478260869565,0.38095238095238093,0.368421052631579,0.5909090909090908
1,0.3043478260869565,0.6190476190476191,0.2631578947368421,0.45454545454545453
1,0.5652173913043478,0.19047619047619047,0.42105263157894735,0.45454545454545453
1,0.34782608695652173,0.6666666666666666,0.31578947368421056,0.3181818181818181
1,0.6956521739130435,0.19047619047619047,0.5263157894736842,0.2272727272727273
1,0.6521739130434782,0.28571428571428575,0.5263157894736842,0.1818181818181818
1,0.47826086956521735,0.42857142857142855,0.42105263157894735,0.3181818181818181
1,0.5652173913043478,0.047619047619047616,0.7368421052631577,0.3181818181818181
1,0.17391304347826084,0.5714285714285714,0.21052631578947367,0.6818181818181818
1,0.6086956521739131,0.14285714285714288,0.7368421052631577,0.1818181818181818
1,0.9130434782608695,0.0,0.631578947368421,0.09090909090909091
1,0.21739130434782608,0.6190476190476191,0.15789473684210528,0.6363636363636364
1,0.6521739130434782,0.42857142857142855,0.5263157894736842,0.04545454545454544
1,0.0434782608695652,0.4761904761904762,0.2631578947368421,0.8636363636363636
1,0.5217391304347826,0.0,0.7894736842105262,0.36363636363636365
1,0.5217391304347826,0.14285714285714288,0.5263157894736842,0.45454545454545453
1,0.5217391304347826,0.23809523809523808,0.5263157894736842,0.36363636363636365
1,0.5217391304347826,0.42857142857142855,0.10526315789473682,0.5454545454545455
1,0.6521739130434782,0.23809523809523808,0.5263157894736842,0.2272727272727273
1,0.5217391304347826,0.14285714285714288,0.5263157894736842,0.45454545454545453
1,0.47826086956521735,0.42857142857142855,0.5263157894736842,0.2272727272727273
1,0.47826086956521735,0.047619047619047616,0.7894736842105262,0.36363636363636365
1,0.2608695652173913,0.7142857142857143,0.10526315789473682,0.5454545454545455
1,0.3043478260869565,0.42857142857142855,0.15789473684210528,0.7272727272727273
1,0.391304347826087,0.4761904761904762,0.15789473684210528,0.5909090909090908
1,0.4347826086956521,0.28571428571428575,0.7368421052631577,0.2272727272727273
1,0.4347826086956521,0.33333333333333337,0.47368421052631576,0.4090909090909091
1,0.391304347826087,0.6190476190476191,0.10526315789473682,0.5
1,0.3043478260869565,0.4761904761904762,0.10526315789473682,0.7272727272727273
1,0.17391304347826084,0.4761904761904762,0.2631578947368421,0.7272727272727273
1,0.21739130434782608,0.6190476190476191,0.15789473684210528,0.6363636363636364
1,0.391304347826087,0.7142857142857143,0.21052631578947367,0.3181818181818181
1,0.6521739130434782,0.33333333333333337,0.21052631578947367,0.4090909090909091
1,0.6956521739130435,0.28571428571428575,0.5263157894736842,0.13636363636363635
1,0.3043478260869565,0.28571428571428575,0.5789473684210525,0.5
1,0.47826086956521735,0.28571428571428575,0.631578947368421,0.27272727272727276
1,0.6086956521739131,0.33333333333333337,0.7368421052631577,0.0
1,0.6521739130434782,0.19047619047619047,0.5263157894736842,0.27272727272727276
1,0.08695652173913043,0.5714285714285714,0.631578947368421,0.4090909090909091
1,0.2608695652173913,0.38095238095238093,0.05263157894736842,0.9090909090909092
1,0.34782608695652173,0.28571428571428575,0.5789473684210525,0.45454545454545453
1,0.391304347826087,0.5714285714285714,0.15789473684210528,0.5
1,0.5217391304347826,0.5238095238095237,0.31578947368421056,0.27272727272727276
1,0.2608695652173913,0.5238095238095237,0.5789473684210525,0.3181818181818181
1,0.3043478260869565,0.5238095238095237,0.15789473684210528,0.6363636363636364
1,0.21739130434782608,0.6190476190476191,0.368421052631579,0.45454545454545453
1,0.391304347826087,0.23809523809523808,0.631578947368421,0.4090909090909091
1,0.7391304347826086,0.28571428571428575,0.5263157894736842,0.09090909090909091
1,0.17391304347826084,0.7142857142857143,0.05263157894736842,0.6818181818181818
1,0.6521739130434782,0.09523809523809522,0.5263157894736842,0.36363636363636365
1,0.6956521739130435,0.0,0.6842105263157895,0.27272727272727276
1,0.3043478260869565,0.19047619047619047,0.631578947368421,0.5454545454545455
1,0.13043478260869562,0.6190476190476191,0.0,0.8636363636363636
1,0.3043478260869565,0.5238095238095237,0.31578947368421056,0.5
1,0.5652173913043478,0.42857142857142855,0.31578947368421056,0.3181818181818181
1,0.21739130434782608,0.7142857142857143,0.0,0.6818181818181818
1,0.6086956521739131,0.33333333333333337,0.5263157894736842,0.1818181818181818
1,0.391304347826087,0.7142857142857143,0.42105263157894735,0.13636363636363635
1,0.4347826086956521,0.4761904761904762,0.42105263157894735,0.3181818181818181
1,0.6086956521739131,0.23809523809523808,0.5789473684210525,0.2272727272727273
1,0.3043478260869565,0.42857142857142855,0.42105263157894735,0.5
1,0.4347826086956521,0.23809523809523808,0.368421052631579,0.5909090909090908
1,0.5652173913043478,0.23809523809523808,0.5263157894736842,0.3181818181818181
1,0.4347826086956521,0.5238095238095237,0.368421052631579,0.3181818181818181
1,0.391304347826087,0.38095238095238093,0.5789473684210525,0.3181818181818181
1,0.34782608695652173,0.7619047619047618,0.42105263157894735,0.13636363636363635
1,0.4347826086956521,0.28571428571428575,0.5789473684210525,0.36363636363636365
1,0.5652173913043478,0.14285714285714288,0.8421052631578946,0.13636363636363635
1,0.21739130434782608,0.5238095238095237,0.10526315789473682,0.7727272727272727
1,0.5217391304347826,0.42857142857142855,0.47368421052631576,0.2272727272727273
1,0.391304347826087,0.28571428571428575,0.5789473684210525,0.4090909090909091
1,0.4347826086956521,0.38095238095238093,0.15789473684210528,0.6363636363636364
1,0.47826086956521735,0.5238095238095237,0.31578947368421056,0.3181818181818181
1,0.47826086956521735,0.09523809523809522,0.7894736842105262,0.3181818181818181
1,0.6086956521739131,0.09523809523809522,0.631578947368421,0.3181818181818181
1,0.391304347826087,0.42857142857142855,0.2631578947368421,0.5454545454545455
1,0.4347826086956521,0.4761904761904762,0.5263157894736842,0.2272727272727273
1,0.34782608695652173,0.33333333333333337,0.2631578947368421,0.6818181818181818
1,0.391304347826087,0.19047619047619047,0.894736842105263,0.2272727272727273
1,0.6521739130434782,0.14285714285714288,0.5263157894736842,0.3181818181818181
1,0.6086956521739131,0.23809523809523808,0.47368421052631576,0.3181818181818181
1,0.391304347826087,0.42857142857142855,0.47368421052631576,0.36363636363636365
1,0.5217391304347826,0.42857142857142855,0.42105263157894735,0.27272727272727276
1,0.21739130434782608,0.5714285714285714,0.2631578947368421,0.5909090909090908
1,0.6086956521739131,0.28571428571428575,0.368421052631579,0.36363636363636365
1,0.5217391304347826,0.14285714285714288,0.47368421052631576,0.5
1,0.391304347826087,0.28571428571428575,0.6842105263157895,0.3181818181818181
1,0.4347826086956521,0.23809523809523808,0.631578947368421,0.36363636363636365
1,0.34782608695652173,0.28571428571428575,0.5789473684210525,0.45454545454545453
1,0.391304347826087,0.7142857142857143,0.10526315789473682,0.4090909090909091
1,0.3043478260869565,0.6190476190476191,0.15789473684210528,0.5454545454545455
1,0.5652173913043478,0.23809523809523808,0.8421052631578946,0.04545454545454544
1,0.34782608695652173,0.19047619047619047,0.5263157894736842,0.5909090909090908
1,0.3043478260869565,0.6666666666666666,0.368421052631579,0.3181818181818181
1,0.391304347826087,0.38095238095238093,0.7368421052631577,0.1818181818181818
1,0.2608695652173913,0.8095238095238094,0.15789473684210528,0.4090909090909091
1,0.5652173913043478,0.23809523809523808,0.631578947368421,0.2272727272727273
1,0.6956521739130435,0.28571428571428575,0.5789473684210525,0.09090909090909091
1,0.6521739130434782,0.047619047619047616,0.631578947368421,0.3181818181818181
1,0.5652173913043478,0.23809523809523808,0.6842105263157895,0.1818181818181818
1,0.6521739130434782,0.38095238095238093,0.368421052631579,0.2272727272727273
1,0.6521739130434782,0.14285714285714288,0.6842105263157895,0.1818181818181818
1,0.4347826086956521,0.6666666666666666,0.15789473684210528,0.36363636363636365
1,0.17391304347826084,0.7619047619047618,0.21052631578947367,0.5
1,0.34782608695652173,0.33333333333333337,0.8421052631578946,0.1818181818181818
1,0.47826086956521735,0.23809523809523808,0.5263157894736842,0.4090909090909091
1,0.391304347826087,0.23809523809523808,0.7368421052631577,0.3181818181818181
1,0.08695652173913043,0.5238095238095237,0.2631578947368421,0.7727272727272727
1,0.6521739130434782,0.5714285714285714,0.05263157894736842,0.3181818181818181
1,0.5217391304347826,0.14285714285714288,0.5789473684210525,0.4090909090909091
1,0.5652173913043478,0.6666666666666666,0.0,0.36363636363636365
1,0.2608695652173913,0.5238095238095237,0.21052631578947367,0.6363636363636364
1,0.47826086956521735,0.14285714285714288,0.631578947368421,0.4090909090909091
1,0.5217391304347826,0.33333333333333337,0.7894736842105262,0.04545454545454544
1,0.5652173913043478,0.5238095238095237,0.10526315789473682,0.4090909090909091
1,0.47826086956521735,0.19047619047619047,0.7368421052631577,0.27272727272727276
1,0.3043478260869565,0.42857142857142855,0.47368421052631576,0.45454545454545453
1,0.3043478260869565,0.14285714285714288,0.7368421052631577,0.5
1,0.391304347826087,0.6190476190476191,0.0,0.5909090909090908
1,0.08695652173913043,0.42857142857142855,0.368421052631579,0.7727272727272727
1,0.2608695652173913,0.28571428571428575,0.5263157894736842,0.5909090909090908
1,0.21739130434782608,0.6666666666666666,0.15789473684210528,0.5909090909090908
1,0.47826086956521735,0.047619047619047616,0.894736842105263,0.27272727272727276
1,0.47826086956521735,0.19047619047619047,0.5789473684210525,0.4090909090909091
